,Orderid,Orderdatetime,Saleamount,Newcustomer,Position,Positiondatetime,Groupname,Networkname,Networkid,Brand,Positionname,DaysToConvert
5580,11707915,5/17/12 2:28,298.57,Y,1,5/17/12 1:33,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5581,11707915,5/17/12 2:28,298.57,Y,0,5/17/12 1:02,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,0
5582,11707928,5/17/12 2:40,372.37,Y,4,5/17/12 2:37,CJ,Commission Junction,cj22,N,CONVERTER,0
5583,11707928,5/17/12 2:40,372.37,Y,3,5/17/12 2:22,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
5584,11707928,5/17/12 2:40,372.37,Y,2,5/17/12 2:22,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
5585,11707928,5/17/12 2:40,372.37,Y,1,5/17/12 2:21,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
5586,11707928,5/17/12 2:40,372.37,Y,0,5/17/12 1:59,TV,TV - MedifastDirect.com - Branding Spot,directspot2012,NULL,ORIGINATOR,0
5587,11708013,5/17/12 3:13,330,Y,5,5/17/12 2:58,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5588,11708013,5/17/12 3:13,330,Y,4,5/17/12 2:58,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
5589,11708013,5/17/12 3:13,330,Y,3,5/17/12 2:58,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
5590,11708013,5/17/12 3:13,330,Y,2,5/16/12 15:42,CPM,Mediawhiz,n62974792,N,ROSTER,1
5591,11708013,5/17/12 3:13,330,Y,1,5/16/12 13:50,CPM,Mediawhiz,n62974792,N,ROSTER,1
5592,11708013,5/17/12 3:13,330,Y,0,5/16/12 13:31,CPM,Mediawhiz,n62974792,N,ORIGINATOR,1
5593,11708017,5/17/12 3:31,150.95,Y,6,5/17/12 3:17,CPM,Mediawhiz,n62974792,N,CONVERTER,0
5594,11708017,5/17/12 3:31,150.95,Y,5,5/17/12 3:16,CPM,Mediawhiz,n62974792,N,ASSIST,0
5595,11708017,5/17/12 3:31,150.95,Y,4,5/17/12 3:05,CPM,Mediawhiz,n62974792,N,ROSTER,0
5596,11708017,5/17/12 3:31,150.95,Y,3,5/17/12 2:35,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,0
5597,11708017,5/17/12 3:31,150.95,Y,2,5/16/12 21:56,CPM,Acerno,acerno,N,ROSTER,1
5598,11708017,5/17/12 3:31,150.95,Y,1,5/16/12 21:56,CPM,Acerno,acerno,N,ROSTER,1
5599,11708017,5/17/12 3:31,150.95,Y,0,5/16/12 18:38,CPM,Acerno,acerno,N,ORIGINATOR,1
5600,11708019,5/17/12 3:14,175.07,N,8,5/10/12 1:19,CPM,Mediawhiz,n62974792,N,CONVERTER,7
5601,11708019,5/17/12 3:14,175.07,N,7,5/6/12 2:08,CPM,Mediawhiz,n62974792,N,ASSIST,11
5602,11708019,5/17/12 3:14,175.07,N,6,5/6/12 0:25,CPM,Mediawhiz,n62974792,N,ROSTER,11
5603,11708019,5/17/12 3:14,175.07,N,5,5/3/12 1:51,CPM,Adroll - adr,adr,N,ROSTER,14
5604,11708019,5/17/12 3:14,175.07,N,4,5/3/12 0:55,CPM,Mediawhiz,n62974792,N,ROSTER,14
5605,11708019,5/17/12 3:14,175.07,N,3,4/29/12 2:48,CPM,Armonix,nar7467,N,ROSTER,18
5606,11708019,5/17/12 3:14,175.07,N,2,4/26/12 23:14,CPM,Mediawhiz,n62974792,N,ROSTER,21
5607,11708019,5/17/12 3:14,175.07,N,1,4/26/12 23:12,CPM,Mediawhiz,n62974792,N,ROSTER,21
5608,11708019,5/17/12 3:14,175.07,N,0,4/24/12 1:26,CPM,Mediawhiz,n62974792,N,ORIGINATOR,23
5609,11708025,5/17/12 3:22,315,Y,3,5/17/12 2:59,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5610,11708025,5/17/12 3:22,315,Y,2,5/17/12 2:59,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
5611,11708025,5/17/12 3:22,315,Y,1,5/17/12 2:58,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
5612,11708025,5/17/12 3:22,315,Y,0,5/16/12 23:35,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast >  medifast weight loss,brand8143msn,Y,ORIGINATOR,1
5613,11708076,5/17/12 3:57,303.75,Y,7,5/17/12 0:10,CPM,Armonix,nar7467,N,CONVERTER,0
5614,11708076,5/17/12 3:57,303.75,Y,6,5/17/12 0:02,CPM,Armonix,nar7467,N,ASSIST,0
5615,11708076,5/17/12 3:57,303.75,Y,5,5/17/12 0:02,CPM,Acerno,acerno,N,ROSTER,0
5616,11708076,5/17/12 3:57,303.75,Y,4,5/16/12 15:45,CPM,Armonix,nar7467,N,ROSTER,1
5617,11708076,5/17/12 3:57,303.75,Y,3,5/16/12 15:40,CPM,Armonix,nar7467,N,ROSTER,1
5618,11708076,5/17/12 3:57,303.75,Y,2,5/16/12 15:40,CPM,Acerno,acerno,N,ROSTER,1
5619,11708076,5/17/12 3:57,303.75,Y,1,5/16/12 15:37,CPM,Acerno,acerno,N,ROSTER,1
5620,11708076,5/17/12 3:57,303.75,Y,0,5/16/12 15:35,CPM,Acerno,acerno,N,ORIGINATOR,1
5621,11708082,5/17/12 3:55,91.24,N,2,5/17/12 2:54,CPM,Adroll - adr,adr,N,CONVERTER,0
5622,11708082,5/17/12 3:55,91.24,N,1,5/17/12 2:54,CPM,Adroll - adr,adr,N,ASSIST,0
5623,11708082,5/17/12 3:55,91.24,N,0,5/17/12 2:49,CPM,Acerno,acerno,N,ORIGINATOR,0
5624,11707932,5/17/12 4:06,393.75,Y,3,5/17/12 3:50,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5625,11707932,5/17/12 4:06,393.75,Y,2,5/17/12 3:50,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
5626,11707932,5/17/12 4:06,393.75,Y,1,5/17/12 3:47,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ROSTER,0
5627,11707932,5/17/12 4:06,393.75,Y,0,5/16/12 22:43,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,1
5630,11708106,5/17/12 4:11,178.69,N,1,5/17/12 4:01,BUZZ AFFILIATE,ValueClick CPA,vc225,N,CONVERTER,0
5631,11708106,5/17/12 4:11,178.69,N,0,5/17/12 4:00,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
5636,11708167,5/17/12 5:23,22.83,Y,2,5/17/12 5:15,CPM,Mediawhiz,n62974792,N,CONVERTER,0
5637,11708167,5/17/12 5:23,22.83,Y,1,5/17/12 5:14,CPM,Mediawhiz,n62974792,N,ASSIST,0
5638,11708167,5/17/12 5:23,22.83,Y,0,5/17/12 4:37,CPM,24/7 Real Media [old],247,N,ORIGINATOR,0
5639,11708176,5/17/12 5:50,330,Y,6,5/17/12 4:50,BUZZ AFFILIATE,ValueClick CPA,vc225,N,CONVERTER,0
5640,11708176,5/17/12 5:50,330,Y,5,5/17/12 4:50,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ASSIST,0
5641,11708176,5/17/12 5:50,330,Y,4,5/17/12 4:45,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,0
5642,11708176,5/17/12 5:50,330,Y,3,5/17/12 4:11,CPM,Acerno,acerno,N,ROSTER,0
5643,11708176,5/17/12 5:50,330,Y,2,5/17/12 4:11,CPM,Acerno,acerno,N,ROSTER,0
5644,11708176,5/17/12 5:50,330,Y,1,5/17/12 4:11,CPM,Acerno,acerno,N,ROSTER,0
5645,11708176,5/17/12 5:50,330,Y,0,5/17/12 1:05,CPM,24/7 Real Media [old],247,N,ORIGINATOR,0
5646,11708200,5/17/12 7:29,163.23,N,4,5/17/12 7:14,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5647,11708200,5/17/12 7:29,163.23,N,3,5/17/12 7:13,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast Coupons > medifast coupons,g001158,Y,ASSIST,0
5648,11708200,5/17/12 7:29,163.23,N,2,5/17/12 7:04,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ROSTER,0
5649,11708200,5/17/12 7:29,163.23,N,1,5/17/12 7:04,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
5650,11708200,5/17/12 7:29,163.23,N,0,5/17/12 7:04,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
5651,11710434,5/17/12 9:18,264,Y,5,5/17/12 8:47,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5652,11710434,5/17/12 9:18,264,Y,4,5/17/12 8:46,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
5653,11710434,5/17/12 9:18,264,Y,3,5/17/12 8:45,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
5654,11710434,5/17/12 9:18,264,Y,2,5/17/12 8:43,Uncategorized,Uncategorized,uncategorized,N,ROSTER,0
5655,11710434,5/17/12 9:18,264,Y,1,5/17/12 8:42,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast Coupons > medifast coupons,g001158,Y,ROSTER,0
5656,11710434,5/17/12 9:18,264,Y,0,5/17/12 8:41,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast Coupons > medifast coupons,g001158,Y,ORIGINATOR,0
5657,11710466,5/17/12 11:10,165,N,6,5/17/12 1:21,CPM,Mediawhiz,n62974792,N,CONVERTER,0
5658,11710466,5/17/12 11:10,165,N,5,5/17/12 1:21,CPM,Mediawhiz,n62974792,N,ASSIST,0
5659,11710466,5/17/12 11:10,165,N,4,5/17/12 1:21,CPM,Mediawhiz,n62974792,N,ROSTER,0
5660,11710466,5/17/12 11:10,165,N,3,5/17/12 1:20,CPM,Armonix,nar7467,N,ROSTER,0
5661,11710466,5/17/12 11:10,165,N,2,5/15/12 0:55,CPM,Armonix,nar7467,N,ROSTER,2
5662,11710466,5/17/12 11:10,165,N,1,5/15/12 0:45,CPM,Armonix,nar7467,N,ROSTER,2
5663,11710466,5/17/12 11:10,165,N,0,5/14/12 22:41,CPM,Mediawhiz,n62974792,N,ORIGINATOR,3
5677,11710516,5/17/12 12:15,327.8,Y,4,5/17/12 11:38,CJ,Commission Junction,cj22,N,CONVERTER,0
5678,11710516,5/17/12 12:15,327.8,Y,3,5/17/12 11:35,CJ,Commission Junction,cj22,N,ASSIST,0
5679,11710516,5/17/12 12:15,327.8,Y,2,5/17/12 2:06,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
5680,11710516,5/17/12 12:15,327.8,Y,1,5/17/12 2:06,CJ,Commission Junction,cj22,N,ROSTER,0
5681,11710516,5/17/12 12:15,327.8,Y,0,5/17/12 1:59,CJ,Commission Junction,cj22,N,ORIGINATOR,0
5682,11710540,5/17/12 12:37,330,Y,1,5/17/12 12:19,CJ,Commission Junction,cj22,N,CONVERTER,0
5683,11710540,5/17/12 12:37,330,Y,0,5/17/12 12:18,CPM,Acerno,acerno,N,ORIGINATOR,0
5684,11710710,5/17/12 14:02,173.97,Y,6,5/17/12 13:47,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5685,11710710,5/17/12 14:02,173.97,Y,5,5/16/12 21:17,CPM,Armonix,nar7467,N,ASSIST,1
5686,11710710,5/17/12 14:02,173.97,Y,4,5/16/12 21:17,CPM,Armonix,nar7467,N,ROSTER,1
5687,11710710,5/17/12 14:02,173.97,Y,3,5/16/12 21:13,CPM,Armonix,nar7467,N,ROSTER,1
5688,11710710,5/17/12 14:02,173.97,Y,2,5/16/12 21:00,CPM,Mediawhiz,n62974792,N,ROSTER,1
5689,11710710,5/17/12 14:02,173.97,Y,1,5/16/12 17:58,CPM,Mediawhiz,n62974792,N,ROSTER,1
5690,11710710,5/17/12 14:02,173.97,Y,0,5/16/12 16:34,CPM,Armonix,nar7467,N,ORIGINATOR,1
5691,11710712,5/17/12 14:09,353.45,Y,4,5/17/12 13:42,CPM,Adroll - adr,adr,N,CONVERTER,0
5692,11710712,5/17/12 14:09,353.45,Y,3,5/17/12 13:15,CPM,Armonix,nar7467,N,ASSIST,0
5693,11710712,5/17/12 14:09,353.45,Y,2,5/17/12 13:12,CPM,Armonix,nar7467,N,ROSTER,0
5694,11710712,5/17/12 14:09,353.45,Y,1,5/17/12 13:10,CPM,Armonix,nar7467,N,ROSTER,0
5695,11710712,5/17/12 14:09,353.45,Y,0,5/16/12 21:34,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,1
5696,11710763,5/17/12 14:21,93.71,N,2,5/16/12 17:59,CPM,Acerno,acerno,N,CONVERTER,1
5697,11710763,5/17/12 14:21,93.71,N,1,5/15/12 12:56,CPM,Mediawhiz,n62974792,N,ASSIST,2
5698,11710763,5/17/12 14:21,93.71,N,0,5/15/12 12:55,CPM,Mediawhiz,n62974792,N,ORIGINATOR,2
5702,11710799,5/17/12 14:37,75.2,Y,5,5/16/12 18:08,CPM,Armonix,nar7467,N,CONVERTER,1
5703,11710799,5/17/12 14:37,75.2,Y,4,5/16/12 17:50,CPM,Armonix,nar7467,N,ASSIST,1
5704,11710799,5/17/12 14:37,75.2,Y,3,5/15/12 20:28,CPM,Armonix,nar7467,N,ROSTER,2
5705,11710799,5/17/12 14:37,75.2,Y,2,5/15/12 19:58,CPM,Mediawhiz,n62974792,N,ROSTER,2
5706,11710799,5/17/12 14:37,75.2,Y,1,5/14/12 17:22,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,3
5707,11710799,5/17/12 14:37,75.2,Y,0,5/14/12 17:20,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,3
5708,11710844,5/17/12 14:53,176.47,Y,2,5/17/12 13:48,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5709,11710844,5/17/12 14:53,176.47,Y,1,5/17/12 13:47,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast URL Options >  www.medifast.com,brand8162msn,Y,ASSIST,0
5710,11710844,5/17/12 14:53,176.47,Y,0,5/17/12 13:42,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast URL Options >  www.medifast.com,brand8162msn,Y,ORIGINATOR,0
5718,11710936,5/17/12 15:35,292.08,N,3,5/17/12 15:23,CJ,Commission Junction,cj22,N,CONVERTER,0
5719,11710936,5/17/12 15:35,292.08,N,2,5/17/12 15:20,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ASSIST,0
5720,11710936,5/17/12 15:35,292.08,N,1,5/17/12 15:18,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > medifast,g000869,Y,ROSTER,0
5721,11710936,5/17/12 15:35,292.08,N,0,5/17/12 15:10,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
5722,11710950,5/17/12 15:30,153.84,Y,9,4/19/12 16:49,CPM,Acerno,acerno,N,CONVERTER,28
5723,11710950,5/17/12 15:30,153.84,Y,8,4/12/12 14:13,CPM,Mediawhiz,n62974792,N,ASSIST,35
5724,11710950,5/17/12 15:30,153.84,Y,7,4/10/12 14:18,CPM,Acerno,acerno,N,ROSTER,37
5725,11710950,5/17/12 15:30,153.84,Y,6,4/10/12 14:18,CPM,Acerno,acerno,N,ROSTER,37
5726,11710950,5/17/12 15:30,153.84,Y,5,4/4/12 15:01,CPM,Acerno,acerno,N,ROSTER,43
5727,11710950,5/17/12 15:30,153.84,Y,4,3/20/12 19:21,CPM,Mediawhiz,n62974792,N,ROSTER,57
5728,11710950,5/17/12 15:30,153.84,Y,3,12/30/11 16:40,CPM,Magnetic,h987mag,N,ROSTER,137
5729,11710950,5/17/12 15:30,153.84,Y,2,12/30/11 14:48,CPM,Magnetic,h987mag,N,ROSTER,137
5730,11710950,5/17/12 15:30,153.84,Y,1,12/22/11 17:03,CPM,Armonix,nar7467,N,ROSTER,145
5731,11710950,5/17/12 15:30,153.84,Y,0,12/21/11 20:44,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast >  about medifast,brand3357msn,Y,ORIGINATOR,146
5732,11710953,5/17/12 15:32,175.55,Y,5,5/17/12 15:12,CJ,Commission Junction,cj22,N,CONVERTER,0
5733,11710953,5/17/12 15:32,175.55,Y,4,5/17/12 12:21,CPM,Mediawhiz,n62974792,N,ASSIST,0
5734,11710953,5/17/12 15:32,175.55,Y,3,5/17/12 12:20,CPM,Mediawhiz,n62974792,N,ROSTER,0
5735,11710953,5/17/12 15:32,175.55,Y,2,5/17/12 12:17,CPM,Mediawhiz,n62974792,N,ROSTER,0
5736,11710953,5/17/12 15:32,175.55,Y,1,5/17/12 2:53,CPM,Adroll - adr,adr,N,ROSTER,0
5737,11710953,5/17/12 15:32,175.55,Y,0,5/16/12 19:42,CPM,Armonix,nar7467,N,ORIGINATOR,1
5738,11710978,5/17/12 15:40,330,Y,4,5/17/12 15:21,CJ,Commission Junction,cj22,N,CONVERTER,0
5739,11710978,5/17/12 15:40,330,Y,3,5/17/12 3:05,CPM,Mediawhiz,n62974792,N,ASSIST,0
5740,11710978,5/17/12 15:40,330,Y,2,5/17/12 3:05,CPM,Adroll - adr,adr,N,ROSTER,0
5741,11710978,5/17/12 15:40,330,Y,1,5/17/12 3:05,CPM,Adroll - adr,adr,N,ROSTER,0
5742,11710978,5/17/12 15:40,330,Y,0,5/16/12 5:09,CPM,Armonix,nar7467,N,ORIGINATOR,1
5756,11711007,5/17/12 15:49,174.81,N,2,5/17/12 15:08,CPM,Mediawhiz,n62974792,N,CONVERTER,0
5757,11711007,5/17/12 15:49,174.81,N,1,5/17/12 15:08,CPM,Armonix,nar7467,N,ASSIST,0
5758,11711007,5/17/12 15:49,174.81,N,0,5/16/12 21:26,CPM,Mediawhiz,n62974792,N,ORIGINATOR,1
5759,11711024,5/17/12 16:04,264,Y,4,5/16/12 20:10,CPM,Adroll - adr,adr,N,CONVERTER,1
5760,11711024,5/17/12 16:04,264,Y,3,5/16/12 20:08,CPM,Adroll - adr,adr,N,ASSIST,1
5761,11711024,5/17/12 16:04,264,Y,2,5/16/12 20:04,CPM,Adroll - adr,adr,N,ROSTER,1
5762,11711024,5/17/12 16:04,264,Y,1,5/16/12 20:02,CPM,24/7 Real Media [old],247,N,ROSTER,1
5763,11711024,5/17/12 16:04,264,Y,0,5/16/12 15:09,CPM,Armonix,nar7467,N,ORIGINATOR,1
5764,11711089,5/17/12 16:17,330,Y,2,5/17/12 15:58,CJ,Commission Junction,cj22,N,CONVERTER,0
5765,11711089,5/17/12 16:17,330,Y,1,5/17/12 15:58,CJ,Commission Junction,cj22,N,ASSIST,0
5766,11711089,5/17/12 16:17,330,Y,0,5/17/12 15:15,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,0
5767,11711105,5/17/12 16:32,339.95,Y,1,5/17/12 16:09,BUZZ AFFILIATE,ValueClick CPA,vc225,N,CONVERTER,0
5768,11711105,5/17/12 16:32,339.95,Y,0,5/17/12 14:42,CPM,Mediawhiz,n62974792,N,ORIGINATOR,0
5771,11711137,5/17/12 16:31,225.02,N,5,5/17/12 14:55,CPM,Mediawhiz,n62974792,N,CONVERTER,0
5772,11711137,5/17/12 16:31,225.02,N,4,5/17/12 14:39,CPM,Mediawhiz,n62974792,N,ASSIST,0
5773,11711137,5/17/12 16:31,225.02,N,3,5/17/12 14:35,CPM,Mediawhiz,n62974792,N,ROSTER,0
5774,11711137,5/17/12 16:31,225.02,N,2,5/17/12 13:33,CPM,Armonix,nar7467,N,ROSTER,0
5775,11711137,5/17/12 16:31,225.02,N,1,5/17/12 13:29,CPM,Armonix,nar7467,N,ROSTER,0
5776,11711137,5/17/12 16:31,225.02,N,0,5/17/12 13:21,CPM,Armonix,nar7467,N,ORIGINATOR,0
5777,11711150,5/17/12 16:53,91.85,Y,2,5/9/12 19:55,CPM,Adroll - adr,adr,N,CONVERTER,8
5778,11711150,5/17/12 16:53,91.85,Y,1,5/9/12 18:56,CPM,Adroll - adr,adr,N,ASSIST,8
5779,11711150,5/17/12 16:53,91.85,Y,0,5/8/12 17:46,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast >  medifast diet plan,brand8126msn,Y,ORIGINATOR,9
5780,11711160,5/17/12 16:41,273.95,Y,2,5/17/12 16:17,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5781,11711160,5/17/12 16:41,273.95,Y,1,5/17/12 15:53,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > medifast,g000869,Y,ASSIST,0
5782,11711160,5/17/12 16:41,273.95,Y,0,5/17/12 15:30,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
5783,11711171,5/17/12 16:42,166.72,Y,1,5/17/12 15:57,CPM,Mediawhiz,n62974792,N,CONVERTER,0
5784,11711171,5/17/12 16:42,166.72,Y,0,5/17/12 15:51,CPM,24/7 Real Media [old],247,N,ORIGINATOR,0
5785,11711187,5/17/12 16:52,303.95,Y,2,5/17/12 16:18,CPM,Mediawhiz,n62974792,N,CONVERTER,0
5786,11711187,5/17/12 16:52,303.95,Y,1,5/17/12 16:18,CPM,Adroll - adr,adr,N,ASSIST,0
5787,11711187,5/17/12 16:52,303.95,Y,0,5/17/12 16:15,CPM,Mediawhiz,n62974792,N,ORIGINATOR,0
5788,11711202,5/17/12 16:54,341.49,Y,7,5/17/12 16:50,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5789,11711202,5/17/12 16:54,341.49,Y,6,5/17/12 16:33,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
5790,11711202,5/17/12 16:54,341.49,Y,5,5/17/12 16:33,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
5791,11711202,5/17/12 16:54,341.49,Y,4,5/17/12 16:17,CPM,Adroll - adr,adr,N,ROSTER,0
5792,11711202,5/17/12 16:54,341.49,Y,3,5/17/12 16:17,CPM,Mediawhiz,n62974792,N,ROSTER,0
5793,11711202,5/17/12 16:54,341.49,Y,2,5/17/12 16:14,CPM,Mediawhiz,n62974792,N,ROSTER,0
5794,11711202,5/17/12 16:54,341.49,Y,1,5/17/12 16:14,CPM,Adroll - adr,adr,N,ROSTER,0
5795,11711202,5/17/12 16:54,341.49,Y,0,5/17/12 16:14,CPM,Mediawhiz,n62974792,N,ORIGINATOR,0
5796,11711207,5/17/12 16:56,258.49,N,1,5/17/12 16:46,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5797,11711207,5/17/12 16:56,258.49,N,0,5/17/12 15:51,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,0
5798,11711235,5/17/12 17:05,145.36,Y,1,5/17/12 16:09,CPM,Mediawhiz,n62974792,N,CONVERTER,0
5799,11711235,5/17/12 17:05,145.36,Y,0,5/16/12 16:24,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,1
5800,11711252,5/17/12 17:12,77.95,N,3,5/5/12 17:38,CPM,Adroll - adr,adr,N,CONVERTER,12
5801,11711252,5/17/12 17:12,77.95,N,2,5/4/12 1:27,CPM,Adroll - adr,adr,N,ASSIST,13
5802,11711252,5/17/12 17:12,77.95,N,1,5/4/12 1:26,CPM,Adroll - adr,adr,N,ROSTER,13
5803,11711252,5/17/12 17:12,77.95,N,0,4/29/12 22:53,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,18
5804,11711254,5/17/12 17:12,174.73,N,5,5/17/12 16:05,CPM,Accordant,n6899541,N,CONVERTER,0
5805,11711254,5/17/12 17:12,174.73,N,4,5/17/12 16:02,CPM,Armonix,nar7467,N,ASSIST,0
5806,11711254,5/17/12 17:12,174.73,N,3,5/17/12 12:52,CPM,Accordant,n6899541,N,ROSTER,0
5807,11711254,5/17/12 17:12,174.73,N,2,5/17/12 12:52,CPM,Adroll - adr,adr,N,ROSTER,0
5808,11711254,5/17/12 17:12,174.73,N,1,5/16/12 17:25,CPM,Adroll - adr,adr,N,ROSTER,1
5809,11711254,5/17/12 17:12,174.73,N,0,5/16/12 12:33,CPM,Accordant,n6899541,N,ORIGINATOR,1
5810,11711266,5/17/12 17:20,344.04,Y,9,5/17/12 15:29,CPM,24/7 Real Media [old],247,N,CONVERTER,0
5811,11711266,5/17/12 17:20,344.04,Y,8,5/17/12 14:47,CPM,Adroll - adr,adr,N,ASSIST,0
5812,11711266,5/17/12 17:20,344.04,Y,7,5/17/12 13:44,CPM,24/7 Real Media [old],247,N,ROSTER,0
5813,11711266,5/17/12 17:20,344.04,Y,6,5/16/12 19:29,CPM,24/7 Real Media [old],247,N,ROSTER,1
5814,11711266,5/17/12 17:20,344.04,Y,5,5/16/12 19:28,CPM,Armonix,nar7467,N,ROSTER,1
5815,11711266,5/17/12 17:20,344.04,Y,4,5/16/12 19:21,CPM,Armonix,nar7467,N,ROSTER,1
5816,11711266,5/17/12 17:20,344.04,Y,3,5/16/12 13:42,CPM,Mediawhiz,n62974792,N,ROSTER,1
5817,11711266,5/17/12 17:20,344.04,Y,2,5/16/12 13:41,CPM,Adroll - adr,adr,N,ROSTER,1
5818,11711266,5/17/12 17:20,344.04,Y,1,5/16/12 13:41,CPM,Adroll - adr,adr,N,ROSTER,1
5819,11711266,5/17/12 17:20,344.04,Y,0,5/16/12 13:41,CPM,Adroll - adr,adr,N,ORIGINATOR,1
5820,11711269,5/17/12 17:22,330,Y,6,5/17/12 16:48,CPM,Adroll - adr,adr,N,CONVERTER,0
5821,11711269,5/17/12 17:22,330,Y,5,5/17/12 16:47,CPM,Adroll - adr,adr,N,ASSIST,0
5822,11711269,5/17/12 17:22,330,Y,4,5/17/12 16:43,CPM,Adroll - adr,adr,N,ROSTER,0
5823,11711269,5/17/12 17:22,330,Y,3,5/17/12 16:00,CPM,Mediawhiz,n62974792,N,ROSTER,0
5824,11711269,5/17/12 17:22,330,Y,2,5/17/12 14:30,CPM,Armonix,nar7467,N,ROSTER,0
5825,11711269,5/17/12 17:22,330,Y,1,5/17/12 12:46,OTHER,SiriusXM  - MedifastSelect.com,siriusxm,NULL,ROSTER,0
5826,11711269,5/17/12 17:22,330,Y,0,5/17/12 12:45,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast URL Options > medifast.com,g001200,Y,ORIGINATOR,0
5827,11711285,5/17/12 17:32,268.12,Y,1,5/17/12 16:45,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
5828,11711285,5/17/12 17:32,268.12,Y,0,5/17/12 16:44,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,0
5829,11711298,5/17/12 17:28,126.68,Y,3,5/16/12 21:12,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,1
